site_id,day,month,year,min_temp,max_temp,min_humidity,max_humidity
3,5,6,2020,3.1,13.7,78,97
3,6,6,2020,-0.1,11.1,60,96
3,7,6,2020,-2.9,12.2,70,98
3,8,6,2020,0.8,12.2,69,99
3,9,6,2020,6.2,13.3,76,98
3,10,6,2020,1.5,13.9,66,100
3,11,6,2020,8.9,14.6,73,97
3,12,6,2020,8.2,11.4,86,97
3,13,6,2020,10.6,14.7,75,94
3,14,6,2020,7.8,13.3,74,96
3,15,6,2020,11.1,14.8,81,96
3,16,6,2020,5.4,14.4,70,94
3,17,6,2020,0.1,12.5,58,98
3,18,6,2020,9.1,13.2,63,95
3,19,6,2020,11.6,15.4,77,91
3,20,6,2020,6.2,15.0,76,97
3,21,6,2020,3.8,14.8,73,99
3,22,6,2020,7.0,13.9,85,99
3,23,6,2020,5.5,16.4,77,99
3,24,6,2020,4.9,16.0,67,98
3,25,6,2020,5.6,13.8,80,99
3,26,6,2020,2.6,12.3,64,97
3,27,6,2020,1.0,13.1,67,99
3,28,6,2020,-0.4,12.5,79,100
3,29,6,2020,1.4,13.4,76,100
3,30,6,2020,10.0,13.1,70,89
3,1,7,2020,7.4,14.5,80,97
3,2,7,2020,4.6,12.8,72,95
3,3,7,2020,2.9,11.0,68,97
3,4,7,2020,3.7,11.7,90,98
3,5,7,2020,6.2,12.4,84,97
3,6,7,2020,7.1,13.3,75,98
3,7,7,2020,1.5,10.9,62,97
3,8,7,2020,2.2,13.6,68,98
3,9,7,2020,5.4,13.6,81,99
3,10,7,2020,9.4,14.3,82,97
3,11,7,2020,5.7,12.9,77,98
3,12,7,2020,1.8,13.2,69,98
3,13,7,2020,1.7,14.2,60,99
3,14,7,2020,1.1,12.6,62,97
3,15,7,2020,-0.9,12.3,66,99
3,16,7,2020,0.4,13.6,61,98
3,17,7,2020,-2.1,12.2,71,99
3,18,7,2020,9.7,11.9,71,89
3,19,7,2020,6.4,13.3,77,95
3,20,7,2020,5.8,11.5,70,93
3,21,7,2020,6.7,12.9,75,97
3,22,7,2020,4.6,11.8,70,97
3,23,7,2020,-0.3,12.1,74,99
3,24,7,2020,1.3,11.1,66,97
3,25,7,2020,0.4,12.5,59,99
3,26,7,2020,-0.8,12.7,72,100
3,27,7,2020,4.5,13.7,63,99
3,28,7,2020,-0.3,14.3,58,97
3,29,7,2020,2.1,15.7,72,99
3,30,7,2020,2.8,14.2,58,97
3,31,7,2020,4.5,15.2,65,99
3,1,8,2020,6.1,15.5,69,99
3,2,8,2020,4.8,13.8,65,99
3,3,8,2020,4.3,11.2,57,96
3,4,8,2020,0.6,8.8,59,97
3,5,8,2020,3.7,11.4,56,87
3,6,8,2020,-0.2,12.4,55,98
3,7,8,2020,-0.6,11.6,64,97
3,8,8,2020,2.9,12.8,59,95
3,9,8,2020,-0.3,13.3,58,98
3,10,8,2020,-2.6,12.0,71,99
3,11,8,2020,1.6,13.4,79,98
3,12,8,2020,10.2,12.7,86,98
3,13,8,2020,11.3,14.6,88,99
3,14,8,2020,9.8,15.5,83,98
3,15,8,2020,9.2,17.1,67,98
3,16,8,2020,7.8,17.6,69,99
3,17,8,2020,5.1,15.1,73,98
3,18,8,2020,5.7,14.8,69,99
3,19,8,2020,3.5,13.1,71,98
3,20,8,2020,4.6,11.9,73,94
3,21,8,2020,3.4,11.0,72,97
3,22,8,2020,2.5,11.9,62,98
3,23,8,2020,4.9,12.0,69,92
3,24,8,2020,1.7,12.5,62,97
3,25,8,2020,0.5,12.4,67,99
3,26,8,2020,5.8,12.1,71,98
3,27,8,2020,4.4,14.5,77,99
3,28,8,2020,7.6,15.0,64,91
3,29,8,2020,9.8,15.7,71,96
3,30,8,2020,7.3,16.6,60,93
3,31,8,2020,0.9,11.2,59,96
3,1,9,2020,-0.5,12.6,63,99
3,2,9,2020,8.0,13.8,72,97
3,3,9,2020,6.9,13.9,74,99
3,4,9,2020,6.6,13.9,69,97
3,5,9,2020,4.5,14.4,64,97
3,6,9,2020,2.6,14.8,81,100
3,7,9,2020,9.5,16.6,63,93
3,8,9,2020,7.9,16.5,67,89
3,9,9,2020,3.3,15.8,50,98
3,10,9,2020,3.2,14.3,72,99
3,11,9,2020,11.0,14.5,74,98
3,12,9,2020,8.2,12.3,72,98
3,13,9,2020,0.9,13.8,63,100
3,14,9,2020,9.0,13.6,56,90
3,15,9,2020,9.6,13.9,71,96
3,16,9,2020,8.3,15.1,70,95
3,17,9,2020,3.8,15.4,46,95
3,18,9,2020,3.3,14.9,57,99
3,19,9,2020,10.2,15.1,85,95
3,20,9,2020,13.4,18.5,75,97
3,21,9,2020,11.0,15.8,69,93
3,22,9,2020,9.7,14.5,76,95
3,23,9,2020,7.3,14.2,69,96
3,24,9,2020,5.1,12.7,58,97
3,25,9,2020,6.8,11.5,73,98
3,26,9,2020,4.6,12.2,61,98
3,27,9,2020,1.6,12.8,56,95
3,28,9,2020,4.5,15.2,60,96
3,29,9,2020,3.0,13.7,68,100
3,30,9,2020,9.6,15.0,80,97
3,1,10,2020,5.7,15.1,59,94
3,2,10,2020,9.7,18.5,70,99
3,3,10,2020,10.5,21.7,60,98
3,4,10,2020,8.5,16.6,85,99
3,5,10,2020,3.3,13.5,61,95
3,6,10,2020,1.2,15.1,58,95
3,7,10,2020,4.9,14.9,66,96
3,8,10,2020,10.4,15.2,76,97
3,9,10,2020,9.2,14.5,88,99
3,10,10,2020,9.3,15.6,68,91
3,11,10,2020,6.1,16.5,58,97
3,12,10,2020,2.9,15.3,73,100
3,13,10,2020,8.2,17.1,45,95
3,14,10,2020,10.4,15.3,59,87
3,15,10,2020,5.3,13.9,85,98
3,16,10,2020,1.1,13.5,50,98
3,17,10,2020,8.4,15.4,64,97
3,18,10,2020,5.7,16.1,58,96
3,19,10,2020,5.9,15.2,59,98
3,20,10,2020,4.7,16.1,62,99
3,21,10,2020,5.5,17.0,62,98
3,22,10,2020,7.0,18.1,64,97
3,23,10,2020,10.3,14.1,88,98
3,24,10,2020,5.9,14.8,46,98
3,25,10,2020,2.9,13.8,42,89
3,26,10,2020,4.1,16.8,42,95
3,27,10,2020,7.6,17.4,47,77
3,28,10,2020,8.7,16.3,59,86
3,29,10,2020,11.7,16.2,67,96
3,30,10,2020,9.4,18.2,58,96
3,31,10,2020,5.8,20.5,48,99
3,1,11,2020,7.7,18.0,67,98
3,2,11,2020,7.3,18.0,67,99
3,3,11,2020,13.4,20.6,71,93
3,4,11,2020,8.3,17.5,58,97
3,5,11,2020,4.0,14.7,52,89
3,6,11,2020,6.6,15.5,68,95
3,7,11,2020,2.7,16.2,47,98
3,8,11,2020,3.6,18.1,57,94
3,9,11,2020,11.5,19.1,63,91
3,10,11,2020,13.7,20.8,63,90
3,11,11,2020,15.4,22.0,62,95
3,12,11,2020,12.4,17.9,69,96
3,13,11,2020,8.2,17.4,59,96
3,14,11,2020,7.7,17.1,58,98
3,15,11,2020,10.0,18.6,69,98
3,16,11,2020,10.6,17.5,68,96
3,17,11,2020,8.3,17.8,50,94
3,18,11,2020,6.3,18.0,65,98
3,19,11,2020,11.2,22.0,50,97
3,20,11,2020,9.7,21.4,44,96
3,21,11,2020,9.8,19.0,65,91
3,22,11,2020,12.4,21.4,72,94
3,23,11,2020,9.9,22.7,50,97
3,24,11,2020,10.5,17.8,74,97
3,25,11,2020,10.5,21.0,38,98
3,26,11,2020,6.4,19.3,48,98
3,27,11,2020,3.7,20.0,66,100
3,28,11,2020,12.4,16.7,71,97
3,29,11,2020,8.6,17.6,56,98
3,30,11,2020,4.1,18.2,57,99
3,1,12,2020,9.7,17.8,60,95
3,2,12,2020,5.6,16.7,46,89
3,3,12,2020,4.0,17.9,55,99
3,4,12,2020,8.1,18.4,53,98
3,5,12,2020,9.0,15.7,80,96
3,6,12,2020,9.4,14.9,64,94
3,7,12,2020,7.7,17.0,60,95
3,8,12,2020,6.6,14.9,63,96
3,9,12,2020,11.4,17.0,72,97
3,10,12,2020,7.2,17.7,42,91
3,11,12,2020,5.4,18.7,47,93
3,12,12,2020,9.6,19.1,62,95
3,13,12,2020,14.1,20.6,61,88
3,14,12,2020,15.7,23.4,68,92
3,15,12,2020,12.6,25.8,55,91
3,16,12,2020,12.2,17.2,71,95
3,17,12,2020,11.6,17.9,83,96
3,18,12,2020,8.5,18.0,46,95
3,19,12,2020,5.2,18.3,40,96
3,20,12,2020,7.4,18.1,58,94
3,21,12,2020,5.6,18.3,70,97
3,22,12,2020,13.3,18.9,72,98
3,23,12,2020,10.4,17.9,67,92
3,24,12,2020,7.6,17.4,51,92
3,25,12,2020,4.1,16.4,50,98
3,26,12,2020,8.0,17.3,72,95
3,27,12,2020,7.6,19.4,79,95
3,28,12,2020,3.6,16.4,49,97
3,29,12,2020,6.6,19.0,73,96
3,30,12,2020,10.2,21.3,50,98
3,31,12,2020,8.6,21.2,62,98
3,1,1,2021,13.2,20.7,65,86
3,2,1,2021,14.8,20.4,63,85
3,3,1,2021,13.7,18.2,73,96
3,4,1,2021,13.0,23.8,54,97
3,5,1,2021,13.4,22.0,63,98
3,6,1,2021,11.2,23.5,49,86
3,7,1,2021,11.0,21.7,49,94
3,8,1,2021,8.4,24.1,51,98
3,9,1,2021,7.1,26.2,29,95
3,10,1,2021,8.3,27.4,28,97
3,11,1,2021,13.8,24.7,64,97
3,12,1,2021,9.6,22.0,45,95
3,13,1,2021,8.9,19.9,80,95
3,14,1,2021,7.9,20.5,52,95
3,15,1,2021,7.0,16.6,53,96
3,16,1,2021,10.3,17.9,50,93
3,17,1,2021,9.8,16.5,54,96
3,18,1,2021,11.2,17.6,62,97
3,19,1,2021,7.5,19.0,38,77
3,20,1,2021,4.8,23.5,23,89
3,21,1,2021,3.5,21.8,40,96
3,22,1,2021,9.9,21.3,55,99
3,23,1,2021,12.0,23.2,56,97
3,24,1,2021,11.7,22.9,47,95
3,25,1,2021,16.8,27.9,48,96
3,26,1,2021,9.6,19.4,49,97
3,27,1,2021,7.5,20.5,46,89
3,28,1,2021,12.2,18.8,53,75
3,29,1,2021,15.4,17.3,71,98
3,30,1,2021,12.8,18.6,72,98
3,31,1,2021,6.7,21.9,52,97
3,1,2,2021,13.3,19.1,60,92
3,2,2,2021,9.1,18.8,52,90
3,3,2,2021,10.3,20.9,55,95
3,4,2,2021,13.8,21.4,72,94
3,5,2,2021,18.4,21.2,74,97
3,6,2,2021,13.9,19.4,65,98
3,7,2,2021,11.0,17.4,57,96
3,8,2,2021,9.4,20.1,52,86
3,9,2,2021,6.8,19.5,54,90
3,10,2,2021,14.6,19.1,55,83
3,11,2,2021,15.4,19.3,73,97
3,12,2,2021,11.8,19.8,58,96
3,13,2,2021,11.3,19.2,52,97
3,14,2,2021,7.5,23.5,52,95
3,15,2,2021,10.0,21.7,70,98
3,16,2,2021,16.3,22.0,66,89
3,17,2,2021,16.9,22.3,55,90
3,18,2,2021,17.5,22.7,61,88
3,19,2,2021,18.5,24.6,63,92
3,20,2,2021,12.7,25.3,56,95
3,21,2,2021,9.1,19.5,53,95
3,22,2,2021,6.6,18.9,44,96
3,23,2,2021,2.1,18.3,43,98
3,24,2,2021,3.8,17.9,51,98
3,25,2,2021,9.9,16.7,58,94
3,26,2,2021,8.1,19.2,56,93
3,27,2,2021,7.4,19.9,65,98
3,28,2,2021,10.2,21.1,71,99
3,1,3,2021,10.4,19.1,53,98
3,2,3,2021,6.9,17.0,43,85
3,3,3,2021,1.7,17.4,54,99
3,4,3,2021,12.3,19.5,66,96
3,5,3,2021,8.6,17.4,47,77
3,6,3,2021,4.6,18.3,51,93
3,7,3,2021,5.3,20.4,64,99
3,8,3,2021,11.2,19.4,62,96
3,9,3,2021,8.7,20.1,54,95
3,10,3,2021,5.8,21.1,48,97
3,11,3,2021,8.7,21.2,59,96
3,12,3,2021,9.1,22.1,73,98
3,13,3,2021,8.3,18.8,73,96
3,14,3,2021,2.1,17.0,51,98
3,15,3,2021,10.9,19.2,56,96
3,16,3,2021,9.5,19.7,68,99
3,17,3,2021,15.1,19.9,60,83
3,18,3,2021,15.4,21.6,60,89
3,19,3,2021,15.8,22.3,54,89
3,20,3,2021,14.7,21.4,47,84
3,21,3,2021,15.9,21.9,62,84
3,22,3,2021,17.0,22.2,73,89
3,23,3,2021,15.4,21.5,72,96
3,24,3,2021,15.3,18.8,81,94
3,25,3,2021,12.0,17.7,71,96
3,26,3,2021,9.1,19.8,65,98
3,27,3,2021,11.4,18.3,63,97
3,28,3,2021,8.2,18.6,73,98
3,29,3,2021,6.6,15.2,59,92
3,30,3,2021,4.3,20.7,60,99
3,31,3,2021,7.1,21.7,60,99
3,1,4,2021,10.2,24.8,49,99
3,2,4,2021,11.2,21.8,70,99
3,3,4,2021,13.6,25.0,48,96
3,4,4,2021,9.0,19.1,55,98
3,5,4,2021,10.1,19.1,61,97
3,6,4,2021,7.1,19.8,70,98
3,7,4,2021,6.0,20.0,70,99
3,8,4,2021,11.4,20.5,69,99
3,9,4,2021,6.5,15.4,49,95
3,10,4,2021,5.5,13.6,55,96
3,11,4,2021,5.1,13.3,56,93
3,12,4,2021,3.9,16.6,66,97
3,13,4,2021,1.2,16.6,67,99
3,14,4,2021,10.1,16.5,71,95
3,15,4,2021,6.1,15.3,58,94
3,16,4,2021,3.9,13.4,67,95
3,17,4,2021,10.9,16.6,72,97
3,18,4,2021,10.3,16.9,69,97
3,19,4,2021,11.1,16.6,73,97
3,20,4,2021,0.8,14.9,68,97
3,21,4,2021,-1.9,13.3,63,99
3,22,4,2021,9.3,16.1,68,95
3,23,4,2021,7.5,14.8,62,95
3,24,4,2021,5.4,15.8,71,98
3,25,4,2021,2.3,16.2,67,99
3,26,4,2021,9.9,15.6,79,96
3,27,4,2021,5.7,17.4,70,99
3,28,4,2021,4.5,15.9,72,99
3,29,4,2021,10.4,18.3,76,98
3,30,4,2021,8.1,17.7,74,99
3,1,5,2021,13.1,17.6,78,96
3,2,5,2021,12.5,16.7,83,95
3,3,5,2021,10.2,16.7,72,98
3,4,5,2021,4.1,14.4,52,95
3,5,5,2021,4.7,16.4,60,98
3,6,5,2021,6.4,16.6,68,98
3,7,5,2021,9.8,17.7,91,99
3,8,5,2021,4.8,16.8,68,99
3,9,5,2021,4.2,15.0,74,99
3,10,5,2021,7.5,14.7,71,95
3,11,5,2021,6.5,12.7,56,83
3,12,5,2021,4.1,15.0,63,97
3,13,5,2021,3.5,14.2,69,96
3,14,5,2021,5.2,12.5,62,97
3,15,5,2021,3.6,11.7,60,97
3,16,5,2021,4.8,14.5,70,96
3,17,5,2021,0.9,12.9,58,98
3,18,5,2021,2.7,14.6,79,99
3,19,5,2021,8.5,15.5,78,99
3,20,5,2021,2.3,13.9,56,96
3,21,5,2021,0.7,14.9,65,99
3,22,5,2021,4.2,15.7,74,99
3,23,5,2021,2.1,16.0,81,100
3,24,5,2021,11.4,15.5,86,97
3,25,5,2021,10.7,16.4,71,96
3,26,5,2021,8.9,12.9,64,95
3,27,5,2021,7.0,13.1,57,93
3,28,5,2021,0.1,12.1,60,96
3,29,5,2021,-1.2,12.2,61,98
3,30,5,2021,-0.7,12.7,64,98
3,31,5,2021,-1.6,13.3,68,99
3,1,6,2021,2.0,14.6,75,99
3,2,6,2021,3.3,14.3,79,100
3,3,6,2021,3.6,16.2,75,100
3,4,6,2021,2.4,11.1,53,98
3,5,6,2021,0.8,12.2,85,98
3,6,6,2021,6.1,14.4,75,97
3,7,6,2021,9.5,16.2,72,98
3,8,6,2021,7.6,11.6,88,98
3,9,6,2021,5.8,13.1,74,98
3,10,6,2021,6.0,15.0,67,97
3,11,6,2021,6.1,16.4,81,99
3,12,6,2021,11.0,16.5,79,97
3,13,6,2021,9.7,15.0,81,98
3,14,6,2021,6.1,14.3,75,99
3,15,6,2021,3.8,14.9,78,100
3,16,6,2021,10.4,13.1,89,97
3,17,6,2021,5.3,15.0,74,99
3,18,6,2021,6.0,16.0,69,97
3,19,6,2021,3.3,14.7,70,99
3,20,6,2021,1.5,12.5,65,99
3,21,6,2021,3.0,13.4,79,98
3,22,6,2021,1.3,13.8,75,100
3,23,6,2021,11.7,14.1,81,94
3,24,6,2021,4.2,15.7,80,98
3,25,6,2021,2.1,13.7,72,99
3,26,6,2021,4.8,13.0,68,99
3,27,6,2021,3.1,12.1,71,97
3,28,6,2021,0.6,11.8,68,99
3,29,6,2021,0.3,13.9,72,98
3,30,6,2021,10.5,15.5,74,96
3,1,7,2021,9.7,15.5,75,98
3,2,7,2021,9.0,15.2,74,97
3,3,7,2021,5.8,11.6,73,97
3,4,7,2021,1.9,10.1,78,98
3,5,7,2021,5.7,11.2,70,97
3,6,7,2021,1.8,13.6,73,98
3,7,7,2021,2.5,12.7,60,98
3,8,7,2021,4.2,11.3,79,97
3,9,7,2021,-0.5,13.3,61,98
3,10,7,2021,0.2,14.2,63,99
3,11,7,2021,-0.5,12.7,84,100
3,12,7,2021,9.7,14.6,74,94
3,13,7,2021,2.9,14.0,83,99
3,14,7,2021,9.7,12.5,83,99
3,15,7,2021,9.4,15.5,82,98
3,16,7,2021,5.6,13.3,81,99
3,17,7,2021,5.1,12.9,74,99
3,18,7,2021,6.1,12.1,72,97
3,19,7,2021,4.4,13.3,81,99
3,20,7,2021,2.1,10.4,66,99
3,21,7,2021,2.7,13.1,80,99
3,22,7,2021,1.7,12.2,72,99
3,23,7,2021,8.2,11.7,73,93
3,24,7,2021,6.6,10.9,72,96
3,25,7,2021,4.6,10.3,62,95
3,26,7,2021,5.4,14.9,75,98
3,27,7,2021,10.6,15.2,68,95
3,28,7,2021,6.8,14.3,60,94
3,29,7,2021,5.1,14.3,64,97
3,30,7,2021,8.3,13.6,67,97
3,31,7,2021,9.1,15.8,71,96
3,1,8,2021,2.2,11.9,66,97
3,2,8,2021,2.0,14.6,71,99
3,3,8,2021,5.3,13.5,71,98
3,4,8,2021,7.9,12.6,72,97
3,5,8,2021,9.0,12.8,78,94
3,6,8,2021,9.5,13.6,77,95
3,7,8,2021,0.8,13.1,72,96
3,8,8,2021,0.2,12.4,67,98
3,9,8,2021,3.1,14.8,69,99
3,10,8,2021,10.7,15.7,69,93
3,11,8,2021,6.8,14.4,68,94
3,12,8,2021,8.6,13.5,67,95
3,13,8,2021,9.4,14.3,70,95
3,14,8,2021,8.3,14.2,74,98
3,15,8,2021,7.5,14.1,67,96
3,16,8,2021,7.3,11.7,68,90
3,17,8,2021,7.9,14.4,61,96
3,18,8,2021,8.1,13.5,72,97
3,19,8,2021,5.6,14.4,74,99
3,20,8,2021,9.5,13.2,81,95
3,21,8,2021,10.0,15.7,64,97
3,22,8,2021,10.5,16.2,69,95
3,23,8,2021,4.3,12.8,63,97
3,24,8,2021,-0.7,12.7,61,97
3,25,8,2021,2.9,13.3,49,98
3,26,8,2021,1.5,11.8,56,94
3,27,8,2021,2.9,12.7,59,95
3,28,8,2021,2.3,13.5,71,96
3,29,8,2021,6.9,12.4,82,98
3,30,8,2021,6.1,15.1,72,99
3,31,8,2021,10.7,15.0,67,95
3,1,9,2021,2.6,16.0,74,98
3,2,9,2021,12.6,19.3,53,89
3,3,9,2021,8.0,16.4,71,98
3,4,9,2021,4.4,15.2,48,95
3,5,9,2021,1.3,12.9,60,99
3,6,9,2021,6.0,13.4,62,94
3,7,9,2021,6.8,13.7,54,92
3,8,9,2021,6.1,14.5,70,97
3,9,9,2021,9.7,16.2,65,92
3,10,9,2021,5.6,12.5,58,94
3,11,9,2021,8.7,15.3,69,94
3,12,9,2021,1.7,13.2,55,98
3,13,9,2021,0.0,14.2,51,99
3,14,9,2021,0.5,13.6,65,99
3,15,9,2021,1.0,13.8,55,99
3,16,9,2021,1.9,14.2,55,98
3,17,9,2021,4.7,14.4,77,95
3,18,9,2021,6.4,12.6,63,97
3,19,9,2021,8.8,15.2,68,96
3,20,9,2021,6.4,12.0,48,91
3,21,9,2021,3.7,11.3,64,96
3,22,9,2021,9.9,13.6,78,98
3,23,9,2021,9.4,14.6,76,98
3,24,9,2021,4.7,13.3,63,98
3,25,9,2021,1.6,11.5,55,95
3,26,9,2021,-1.0,12.2,60,98
3,27,9,2021,1.3,14.8,67,99
3,28,9,2021,3.7,16.3,63,100
3,29,9,2021,6.4,17.1,62,99
3,30,9,2021,10.1,18.3,59,81
3,1,10,2021,13.2,20.3,65,95
3,2,10,2021,9.9,20.4,64,98
3,3,10,2021,8.7,17.2,77,99
3,4,10,2021,10.9,15.7,70,99
4,1,1,2015,13.0,21.9,23,68
4,2,1,2015,12.6,28.6,26,100
4,3,1,2015,19.5,33.8,20,92
4,4,1,2015,14.6,23.9,22,95
4,5,1,2015,13.8,20.1,50,76
4,6,1,2015,15.2,20.9,41,80
4,7,1,2015,14.0,26.5,39,84
4,8,1,2015,14.4,23.7,46,89
4,9,1,2015,12.3,17.1,40,81
4,10,1,2015,13.0,17.1,61,76
4,11,1,2015,10.6,19.9,49,86
4,12,1,2015,15.2,22.5,55,81
4,13,1,2015,14.1,23.0,49,95
4,14,1,2015,16.1,18.8,83,99
4,15,1,2015,13.5,21.1,40,86
4,16,1,2015,11.5,21.1,36,77
4,17,1,2015,8.9,17.3,29,84
4,18,1,2015,9.6,17.5,35,65
4,19,1,2015,9.7,16.4,35,69
4,20,1,2015,10.0,24.8,31,80
4,21,1,2015,17.5,28.4,41,80
4,22,1,2015,15.9,24.5,47,94
4,23,1,2015,15.5,26.0,30,91
4,24,1,2015,12.8,24.4,31,87
4,25,1,2015,11.2,17.8,33,87
4,26,1,2015,10.7,18.9,31,61
4,27,1,2015,11.7,16.4,48,83
4,28,1,2015,10.5,15.1,47,79
4,29,1,2015,11.1,15.0,47,87
4,30,1,2015,11.8,15.0,57,92
4,31,1,2015,12.1,14.6,82,94
4,1,2,2015,11.3,14.4,60,94
4,2,2,2015,11.5,20.1,36,77
4,3,2,2015,9.9,22.5,31,91
4,4,2,2015,9.6,15.0,46,71
4,5,2,2015,7.1,19.5,32,85
4,6,2,2015,12.5,22.3,59,92
4,7,2,2015,14.5,27.2,35,91
4,8,2,2015,13.1,21.6,33,93
4,9,2,2015,9.0,18.7,43,73
4,10,2,2015,10.2,23.0,37,82
4,11,2,2015,15.4,32.1,26,100
4,12,2,2015,11.2,17.0,37,100
4,13,2,2015,12.6,20.9,38,64
4,14,2,2015,15.8,19.0,61,96
4,15,2,2015,17.7,23.1,65,95
4,16,2,2015,17.5,27.3,27,81
4,17,2,2015,13.8,18.4,61,98
4,18,2,2015,15.2,20.1,46,91
4,19,2,2015,15.3,21.9,59,85
4,20,2,2015,15.6,21.0,66,93
4,21,2,2015,15.9,25.5,47,85
4,22,2,2015,20.4,33.9,24,86
4,23,2,2015,13.7,26.7,47,85
4,24,2,2015,9.0,18.0,34,81
4,25,2,2015,11.5,22.9,36,75
4,26,2,2015,13.2,22.0,50,87
4,27,2,2015,12.8,18.0,59,70
4,28,2,2015,13.0,20.5,53,82
4,1,3,2015,10.2,18.9,44,78
4,2,3,2015,7.1,18.9,40,82
4,3,3,2015,12.9,21.5,25,77
4,4,3,2015,13.3,22.3,33,69
4,5,3,2015,7.6,16.1,32,77
4,6,3,2015,9.9,16.6,34,76
4,7,3,2015,9.4,20.4,51,71
4,8,3,2015,11.1,24.3,31,79
4,9,3,2015,13.0,24.0,26,86
4,10,3,2015,8.5,19.7,36,90
4,11,3,2015,11.3,21.5,32,81
4,12,3,2015,11.0,19.7,28,98
4,13,3,2015,7.6,20.4,30,77
4,14,3,2015,10.0,19.6,33,91
4,15,3,2015,8.5,14.3,41,74
4,16,3,2015,9.2,16.6,46,78
4,17,3,2015,11.2,19.5,47,93
4,18,3,2015,15.2,25.4,48,93
4,19,3,2015,14.3,24.5,41,93
4,20,3,2015,11.7,18.4,30,63
4,21,3,2015,7.8,18.1,36,77
4,22,3,2015,8.1,21.5,44,92
4,23,3,2015,10.6,23.3,49,90
4,24,3,2015,6.8,16.1,38,71
4,25,3,2015,6.6,20.0,34,79
4,26,3,2015,9.0,16.8,49,96
4,27,3,2015,8.7,15.6,62,92
4,28,3,2015,9.0,16.9,50,88
4,29,3,2015,10.7,16.1,61,96
4,30,3,2015,10.3,22.9,37,90
4,31,3,2015,9.6,20.9,43,88
4,1,4,2015,11.7,25.0,31,92
4,2,4,2015,8.5,21.3,41,92
4,3,4,2015,7.8,17.2,49,77
4,4,4,2015,10.8,18.0,54,86
4,5,4,2015,10.9,20.3,51,96
4,6,4,2015,10.6,17.0,52,89
4,7,4,2015,9.6,14.2,51,75
4,8,4,2015,9.7,13.9,50,93
4,9,4,2015,10.4,15.0,55,79
4,10,4,2015,8.4,14.2,51,84
4,11,4,2015,7.3,14.6,51,92
4,12,4,2015,7.9,13.6,44,80
4,13,4,2015,8.0,14.7,48,82
4,14,4,2015,4.9,16.0,49,94
4,15,4,2015,0.0,23.2,0,93
4,16,4,2015,11.8,18.0,38,89
4,17,4,2015,10.9,20.3,31,78
4,18,4,2015,10.7,20.4,32,67
4,19,4,2015,5.6,13.2,26,79
4,20,4,2015,3.7,15.7,40,83
4,21,4,2015,8.9,17.2,51,87
4,22,4,2015,8.2,16.3,67,93
4,23,4,2015,11.7,15.3,72,92
4,24,4,2015,10.9,15.2,72,95
4,25,4,2015,9.4,13.1,57,94
4,26,4,2015,7.3,14.1,47,88
4,27,4,2015,8.0,15.4,44,74
4,28,4,2015,7.2,16.0,42,79
4,29,4,2015,8.9,16.3,47,88
4,30,4,2015,6.4,14.4,60,93
4,1,5,2015,8.8,18.8,32,92
4,2,5,2015,10.1,17.9,57,96
4,3,5,2015,9.9,19.1,47,94
4,4,5,2015,8.6,17.0,51,95
4,5,5,2015,10.5,17.2,41,75
4,6,5,2015,4.8,12.3,42,87
4,7,5,2015,3.8,9.2,46,90
4,8,5,2015,7.7,15.6,37,74
4,9,5,2015,11.4,15.4,36,63
4,10,5,2015,8.3,14.3,43,81
4,11,5,2015,5.9,12.6,41,91
4,12,5,2015,6.2,12.8,56,84
4,13,5,2015,4.4,12.4,42,72
4,14,5,2015,10.0,14.6,55,73
4,15,5,2015,6.5,15.2,47,85
4,16,5,2015,3.8,14.1,47,88
4,17,5,2015,4.4,16.1,38,80
4,18,5,2015,4.7,15.1,51,90
4,19,5,2015,6.8,15.2,58,86
4,20,5,2015,7.4,10.6,78,94
4,21,5,2015,5.5,11.1,54,92
4,22,5,2015,5.9,13.1,47,83
4,23,5,2015,4.9,13.5,43,83
4,24,5,2015,2.6,10.9,55,91
4,25,5,2015,4.9,11.8,60,86
4,26,5,2015,7.1,13.7,62,94
4,27,5,2015,5.8,15.0,61,95
4,28,5,2015,9.1,17.3,42,76
4,29,5,2015,6.0,12.3,48,80
4,30,5,2015,9.5,15.7,41,70
4,31,5,2015,3.9,11.1,35,75
4,1,6,2015,3.3,8.0,54,86
4,2,6,2015,5.7,11.3,50,80
4,3,6,2015,3.2,11.2,57,90
4,4,6,2015,1.1,10.4,57,98
4,5,6,2015,1.3,11.5,51,92
4,6,6,2015,10.4,14.8,58,94
4,7,6,2015,12.3,19.6,42,71
4,8,6,2015,8.2,16.5,44,84
4,9,6,2015,5.8,9.2,43,77
4,10,6,2015,6.5,11.8,50,79
4,11,6,2015,5.4,14.7,47,86
4,12,6,2015,6.1,14.1,55,91
4,13,6,2015,3.1,12.4,57,97
4,14,6,2015,5.7,9.9,73,91
4,15,6,2015,4.8,11.7,69,94
4,16,6,2015,7.2,10.7,80,91
4,17,6,2015,5.8,10.7,67,96
4,18,6,2015,4.8,8.0,58,88
4,19,6,2015,1.3,10.5,52,92
4,20,6,2015,0.7,10.6,0,90
4,21,6,2015,2.0,10.9,54,92
4,22,6,2015,0.4,9.6,0,96
4,23,6,2015,7.4,12.7,65,94
4,24,6,2015,8.4,16.7,50,84
4,25,6,2015,6.7,14.7,49,79
4,26,6,2015,10.7,15.4,53,89
